id,igdb_id,original_id,name,slug
95666,3443,NULL,Bangai-O,bangai-o
95667,3451,NULL,"Bomberman 64",bomberman-64
95668,3452,NULL,"Bomberman 64: The Second Attack",bomberman-64-the-second-attack
95669,3453,NULL,"Bomberman Hero",bomberman-hero
95670,3456,NULL,"Centre Court Tennis",centre-court-tennis
95671,3458,NULL,"Chōkūkan Night: Pro Yakyū King",chokukan-night-pro-yakyu-king
95672,3459,NULL,"Chōkūkan Night: Pro Yakyū King 2",chokukan-night-pro-yakyu-king-2
95673,3460,NULL,"Clay Fighter 63⅓",clay-fighter-63
95674,3461,NULL,"ClayFighter: Sculptor's Cut",clayfighter-sculptor-s-cut
95675,3462,NULL,"Custom Robo",custom-robo
95676,3463,NULL,"Custom Robo V2",custom-robo-v2
95677,3467,NULL,"Dance Dance Revolution: Disney Dancing Museum",dance-dance-revolution-disney-dancing-museum
95678,3469,NULL,"Densha de Go! 64",densha-de-go-64
95679,3470,NULL,"Dezaemon 3D",dezaemon-3d
95680,3471,NULL,"Doom 64",doom-64
95681,3472,NULL,"Doraemon: Nobita and the Three Fairy Spirit Stones",doraemon-nobita-and-the-three-fairy-spirit-st
95682,3473,NULL,"Doraemon 2: Nobita and the Temple of Light",doraemon-2-nobita-and-the-temple-of-light
95683,3474,NULL,"Doraemon 3: Nobita's Town SOS!",doraemon-3-nobita-s-town-sos
95684,3475,NULL,"Dr. Mario 64",dr-mario-64
95685,3477,NULL,"Dual Heroes",dual-heroes
95686,3484,NULL,"Glorious St. Andrews",glorious-st-andrews
95687,3485,NULL,Extreme-G,extreme-g
95688,3488,NULL,"F-1 World Grand Prix II",f-1-world-grand-prix-ii
95689,3489,NULL,"F-Zero X",f-zero-x
95690,3494,NULL,"F1 Pole Position 64",f1-pole-position-64
95691,3496,NULL,"Fighters Destiny",fighters-destiny
95692,3497,NULL,"Flying Dragon",flying-dragon
95693,3498,NULL,"Fox Sports College Hoops '99",fox-sports-college-hoops-99
95694,3499,NULL,"Mysterious Dungeon Coming Onslaught of Demons Shiren 2! Shiren Castle!",mysterious-dungeon-coming-onslaught-of-demons
95695,3500,NULL,"G.A.S.P!! Fighters' NEXTream",g-a-s-p-fighters-nextream
95696,3504,NULL,"Getter Love!!",getter-love
95697,3507,NULL,"Goemon Sugoroku of Mononoke",goemon-sugoroku-of-mononoke
95698,3508,NULL,"Ganbare Goemon: Derodero Douchuu Obake Tenkomori",ganbare-goemon-derodero-douchuu-obake-tenkomo
95699,3509,NULL,"64 Hamster Story",64-hamster-story
95700,3510,NULL,"Pachinko World HEIWA 64",pachinko-world-heiwa-64
95701,3511,NULL,"Hercules: The Legendary Journeys",hercules-the-legendary-journeys
95702,3513,NULL,"Hybrid Heaven",hybrid-heaven
95703,3514,NULL,"International Superstar Soccer 98",international-superstar-soccer-98
95704,3515,NULL,"International Superstar Soccer 2000",international-superstar-soccer-2000
95705,3516,NULL,"International Superstar Soccer 64",international-superstar-soccer-64
95706,3518,NULL,"Itoi Shigesato no Bass Tsuri No. 1",itoi-shigesato-no-bass-tsuri-no-1
95707,3519,NULL,"J-League Dynamite Soccer 64",j-league-dynamite-soccer-64
95708,3520,NULL,"J-League Eleven Beat 1997",j-league-eleven-beat-1997
95709,3521,NULL,"J. League Live 64",j-league-live-64
95710,3522,NULL,"J-League Tactics Soccer",j-league-tactics-soccer
95711,3524,NULL,"Jikkyō G1 Stable",jikkyo-g1-stable
95712,3525,NULL,"Jikkyō Powerful Pro Yakyū 4",jikkyo-powerful-pro-yakyu-4
95713,3526,NULL,"Jikkyou Powerful Pro Baseball 5",jikkyou-powerful-pro-baseball-5
95714,3527,NULL,"Jikkyō Powerful Pro Yakyū 6",jikkyo-powerful-pro-yakyu-6
95715,3528,NULL,"Jikkyō Powerful Pro Yakyū 2000",jikkyo-powerful-pro-yakyu-2000
95716,3529,NULL,"Jikkyō Powerful Pro Yakyū Basic-ban 2001",jikkyo-powerful-pro-yakyu-basic-ban-2001
95717,3530,NULL,"Jinsei Game 64",jinsei-game-64
95718,3531,NULL,"Ken Griffey, Jr.'s Slugfest",ken-griffey-jr-s-slugfest
95719,3532,NULL,"Shining and solving! 64 Detective Club",shining-and-solving-64-detective-club
95720,3533,NULL,"Knife Edge: Nose Gunner",knife-edge-nose-gunner
95721,3534,NULL,"Last Legion UX",last-legion-ux
95722,3535,NULL,"Mace: The Dark Age",mace-the-dark-age
95723,3536,NULL,"Madden Football 64",madden-football-64
95724,3540,NULL,"Major League Baseball Featuring Ken Griffey, Jr",major-league-baseball-featuring-ken-griffey-j
95725,3541,NULL,"Mario no Photopi",mario-no-photopi
95726,3543,NULL,"Morita Shogi 64",morita-shogi-64
95727,3544,NULL,"MRC: Multi-Racing Championship",mrc-multi-racing-championship
95728,3545,NULL,"Ganbare Goemon: Neo Momoyama Bakufu no Odori",ganbare-goemon-neo-momoyama-bakufu-no-odori
95729,3549,NULL,"NBA Courtside 2 Featuring Kobe Bryant",nba-courtside-2-featuring-kobe-bryant
95730,3551,NULL,"NBA Jam 99",nba-jam-99
95731,3552,NULL,"NBA Jam 2000",nba-jam-2000
95732,3555,NULL,"Neon Genesis Evangelion",neon-genesis-evangelion
95733,3556,NULL,"New Japan Pro Wrestling: Tōhkon Road Brave Spirits",new-japan-pro-wrestling-tohkon-road-brave-spi
95734,3557,NULL,"New Japan Pro Wrestling: Tōhkon Road Brave Spirits 2, The Next Generation",new-japan-pro-wrestling-tohkon-road-brave-spi
95735,3558,NULL,"NFL Quarterback Club 98",nfl-quarterback-club-98
95736,3559,NULL,"NFL Quarterback Club 2000",nfl-quarterback-club-2000
95737,3560,NULL,"NFL Quarterback Club 2001",nfl-quarterback-club-2001
95738,3562,NULL,"NHL Blades of Steel '99",nhl-blades-of-steel-99
95739,3564,NULL,"NHL Breakaway '99",nhl-breakaway-99
95740,3565,NULL,"Nushi Tsuri 64",nushi-tsuri-64
95741,3566,NULL,"Nushi Tsuri 64: Shiokaze Ninotte",nushi-tsuri-64-shiokaze-ninotte
95742,3567,NULL,"Off Road Challenge",off-road-challenge
95743,3568,NULL,"Ogre Battle 64: Person of Lordly Caliber",ogre-battle-64-person-of-lordly-caliber
95744,3569,NULL,"Olympic Hockey Nagano '98",olympic-hockey-nagano-98
95745,3570,NULL,"Please Monster",please-monster
95746,3571,NULL,"Parlor! Pro 64: Pachinko Jikki Simulation",parlor-pro-64-pachinko-jikki-simulation
95747,3572,NULL,"PD Ultraman Battle Collection 64",pd-ultraman-battle-collection-64
95748,3573,NULL,"Pilotwings 64",pilotwings-64
95749,3574,NULL,"Pokémon Puzzle League",pokemon-puzzle-league
95750,3576,NULL,"Power League 64",power-league-64
95751,3580,NULL,"Quest 64",quest-64
95752,3581,NULL,Rakugakids,rakugakids
95753,3582,NULL,"Rally Challenge 2000",rally-challenge-2000
95754,3588,NULL,"Ridge Racer 64",ridge-racer-64
95755,3589,NULL,"Road Rash 64",road-rash-64
95756,3591,NULL,"Robot Ponkottsu 64: Caramel of the Seven Seas",robot-ponkottsu-64-caramel-of-the-seven-seas
95757,3593,NULL,"Rush 2: Extreme Racing USA",rush-2-extreme-racing-usa
95758,3594,NULL,"Strongest Habu Shogi",strongest-habu-shogi
95759,3596,NULL,"San Francisco Rush 2049",san-francisco-rush-2049
95760,3597,NULL,"SD Legend of the Fist of the Flying Dragon",sd-legend-of-the-fist-of-the-flying-dragon
95761,3600,NULL,"Shadowgate 64: Trials of the Four Towers",shadowgate-64-trials-of-the-four-towers
95762,3604,NULL,"Star Soldier: Vanishing Earth",star-soldier-vanishing-earth
95763,3606,NULL,"Stunt Racer 64",stunt-racer-64
95764,3607,NULL,"Super B-Daman: Battle Phoenix 64",super-b-daman-battle-phoenix-64
95765,3608,NULL,"Super Robot Spirits",super-robot-spirits
95766,3609,NULL,"Super Robot Wars 64",super-robot-wars-64
95767,3611,NULL,"Tamagotchi 64: Minna de Tamagotchi World",tamagotchi-64-minna-de-tamagotchi-world
95768,3612,NULL,Tetrisphere,tetrisphere
95769,3615,NULL,"Top Gear Hyper Bike",top-gear-hyper-bike
95770,3616,NULL,"Top Gear Overdrive",top-gear-overdrive
95771,3617,NULL,"Top Gear Rally",top-gear-rally
95772,3618,NULL,"Top Gear Rally 2",top-gear-rally-2
95773,3622,NULL,"Twisted Edge Extreme Snowboarding",twisted-edge-extreme-snowboarding
95774,3623,NULL,"Ucchannanchan no Honō no Challenger: Denryū Iraira Bō",ucchannanchan-no-hono-no-challenger-denryu-ir
95775,3624,NULL,"Virtual Pool 64",virtual-pool-64
95776,3625,NULL,"Virtual Pro Wrestling 2: Ōdō Keishō",virtual-pro-wrestling-2-odo-keisho
95777,3626,NULL,"Virtual Pro Wrestling 64",virtual-pro-wrestling-64
95778,3627,NULL,"Waialae Country Club: True Golf Classics",waialae-country-club-true-golf-classics
95779,3629,NULL,"Wave Race 64",wave-race-64
95780,3635,NULL,"WCW vs. nWo: World Tour",wcw-vs-nwo-world-tour
95781,3636,NULL,"WCW/nWo Revenge",wcw-nwo-revenge
95782,3637,NULL,Wetrix,wetrix
95783,3639,NULL,"Wonder Project J2: Josette of the Corlo Forest",wonder-project-j2-josette-of-the-corlo-forest
95784,3642,NULL,"World Driver Championship",world-driver-championship
95785,3644,NULL,"WWF No Mercy",wwf-no-mercy
95786,3646,NULL,"WWF WrestleMania 2000",wwf-wrestlemania-2000
95787,3647,NULL,"Xena: Warrior Princess: The Talisman of Fate",xena-warrior-princess-the-talisman-of-fate
95788,3649,NULL,"Phosphorescent Animalcule II: Murder Course",phosphorescent-animalcule-ii-murder-course
95789,3650,NULL,"Zoor: Majū Tsukai Densetsu",zoor-maju-tsukai-densetsu
95790,3894,NULL,"Doshin the Giant",doshin-the-giant
95791,8497,NULL,"Micro Machines 64 Turbo",micro-machines-64-turbo
95792,8503,NULL,"Duke Nukem: Zero Hour",duke-nukem-zero-hour
95793,9067,NULL,"StarCraft 64",starcraft-64
95794,10163,NULL,"Cruis'n Exotica",cruisn-exotica
95795,10608,NULL,"Carmageddon 64",carmageddon-64
95796,10609,NULL,"Chameleon Twist 2",chameleon-twist-2
95797,10610,NULL,"Donald Duck: Goin' Quackers",donald-duck-goin-quackers
95798,10611,NULL,"Elmo's Letter Adventure",elmos-letter-adventure
95799,10612,NULL,"Deadly Arts",deadly-arts
95800,10614,NULL,"Mega Man 64",mega-man-64
95801,10615,NULL,"Monster Truck Madness 64",monster-truck-madness-64
95802,10621,NULL,"V-Rally Edition '99",v-rally-edition-99
95803,10658,NULL,"All Star Baseball 2000",all-star-baseball-2000
95804,10659,NULL,"All Star Baseball 2001",all-star-baseball-2001
95805,10660,NULL,"Puzzle Bobble 99",puzzle-bobble-99
95806,10663,NULL,"All-Star Baseball '99",all-star-baseball-99
95807,10664,NULL,"Asteroids Hyper 64",asteroids-hyper-64
95808,10665,NULL,"Charlie's Blast Territory",charlies-blast-territory
95809,10680,NULL,"Duke Nukem 64",duke-nukem-64
95810,10682,NULL,"FIFA 64",fifa-64
95811,10683,NULL,"Fighter Destiny 2",fighter-destiny-2
95812,10686,NULL,"Destruction Derby 64",destruction-derby-64
95813,10687,NULL,"Knockout Kings 2000",knockout-kings-2000
95814,19370,NULL,"Paperboy 64",paperboy-64
95815,37055,NULL,"Traffic Rider",traffic-rider
95816,37056,NULL,"Blackbox - think outside the box",blackbox-think-outside-the-box
95817,27093,NULL,"Yu-Gi-Oh! Duel Links",yu-gi-oh-duel-links
95818,23971,NULL,"O'Reiley's Mine",oreileys-mine
95819,38026,NULL,"WithstandZ - Zombie Survival!",withstandz-zombie-survival
95820,38027,NULL,"Zombie Offroad Safari",zombie-offroad-safari
95821,38028,NULL,"Offroad Legends 2 - Hill Climb",offroad-legends-2-hill-climb
95822,38029,NULL,Zula,zula
95823,38030,NULL,Phantomers,phantomers
95824,32650,NULL,"Where's My Helmet?",wheres-my-helmet
95825,33988,NULL,"World of Fishing",world-of-fishing
95826,26692,NULL,"Guardians of Ember",guardians-of-ember
95827,10233,NULL,Brawlhalla,brawlhalla
95828,38031,NULL,"Zombie Tsunami",zombie-tsunami
95829,38032,NULL,Miseria,miseria
95830,19601,NULL,"Deus Ex Go",deus-ex-go
95831,38641,NULL,"The Path To Luma",the-path-to-luma
95832,29526,NULL,Kindergarten,kindergarten
95833,24815,NULL,"Cold Waters",cold-waters
95834,23905,NULL,"Starpoint Gemini Warlords",starpoint-gemini-warlords
95835,11544,NULL,Paladins,paladins
95836,23094,NULL,"Pocket Fighter",pocket-fighter
95837,19488,NULL,"Hitman: Sniper",hitman-sniper
95838,44076,NULL,"Last Day on Earth: Survival",last-day-on-earth-survival
95839,47,NULL,"Overlord: Dark Legend",overlord-dark-legend
95840,103,NULL,"Need for Speed: Nitro",need-for-speed-nitro
95841,165,NULL,"Star Wars: Super Return of the Jedi",star-wars-super-return-of-the-jedi
95842,401,NULL,"Final Fantasy Crystal Chronicles: The Crystal Bearers",final-fantasy-crystal-chronicles-the-crystal-
95843,497,NULL,"Resident Evil: The Darkside Chronicles",resident-evil-the-darkside-chronicles
95844,534,NULL,"The Legend of Zelda: Skyward Sword",the-legend-of-zelda-skyward-sword
95845,970,NULL,"Resident Evil Zero",resident-evil-zero
95846,975,NULL,"Resident Evil: The Umbrella Chronicles",resident-evil-the-umbrella-chronicles
95847,1036,NULL,"The Legend of Zelda: Twilight Princess",the-legend-of-zelda-twilight-princess
95848,1077,NULL,"Super Mario Galaxy",super-mario-galaxy
95849,1078,NULL,"Super Mario Galaxy 2",super-mario-galaxy-2
95850,1097,NULL,"Donkey Kong Jungle Beat",donkey-kong-jungle-beat
95851,1108,NULL,"Metroid Prime 2: Echoes",metroid-prime-2-echoes
95852,1111,NULL,"Metroid Prime 3: Corruption",metroid-prime-3-corruption
95853,1112,NULL,"Metroid Prime: Trilogy",metroid-prime-trilogy
95854,1113,NULL,"Metroid: Other M",metroid-other-m
95855,1142,NULL,"Castlevania Judgment",castlevania-judgment
95856,1442,NULL,"Fire Emblem: Radiant Dawn",fire-emblem-radiant-dawn
95857,1468,NULL,"Sin & Punishment: Star Successor",sin-punishment-star-successor
95858,1480,NULL,"Nemesis 2",nemesis-2
95859,1493,NULL,"SimCity Creator",simcity-creator
95860,1509,NULL,"Epic Mickey",epic-mickey
95861,1524,NULL,"Trauma Center: Second Opinion",trauma-center-second-opinion
95862,1525,NULL,"Trauma Center: New Blood",trauma-center-new-blood
95863,1527,NULL,"Trauma Team",trauma-team
95864,1628,NULL,"Super Smash Bros. Brawl",super-smash-bros-brawl
95865,1647,NULL,"GoldenEye 007",goldeneye-007--2
95866,1702,NULL,"Wario Land: Shake It!",wario-land-shake-it
95867,1706,NULL,"WarioWare: Smooth Moves",warioware-smooth-moves
95868,1822,NULL,"Dragon Quest Swords: The Masked Queen and the Tower of Mirrors",dragon-quest-swords-the-masked-queen-and-the-
95869,1974,NULL,Faxanadu,faxanadu
95870,2178,NULL,"New Super Mario Bros. Wii",new-super-mario-bros-wii
95871,2179,NULL,"Red Steel 2",red-steel-2
95872,2181,NULL,"Wii Sports",wii-sports
95873,2182,NULL,"Wii Sports Resort",wii-sports-resort
95874,2183,NULL,"Mario Kart Wii",mario-kart-wii
95875,2184,NULL,"Kirby's Epic Yarn",kirby-s-epic-yarn
95876,2185,NULL,"Wii Play",wii-play
95877,2186,NULL,"Wii Fit",wii-fit
95878,2187,NULL,"Wii Fit Plus",wii-fit-plus
95879,2189,NULL,"Wii Party",wii-party
95880,2191,NULL,"Super Paper Mario",super-paper-mario
95881,2193,NULL,"Mario Party 8",mario-party-8
95882,2194,NULL,Punch-Out!!,punch-out
95883,2239,NULL,Pikmin,pikmin
95884,2240,NULL,"Pikmin 2",pikmin-2
95885,2255,NULL,"Mario Strikers Charged",mario-strikers-charged
95886,2258,NULL,"Red Steel",red-steel
95887,2259,NULL,"Boom Blox",boom-blox
95888,2260,NULL,"Boom Blox Bash Party",boom-blox-bash-party
95889,2264,NULL,"Zack & Wiki: Quest for Barbaro's Treasure",zack-wiki-quest-for-barbaro-s-treasure
95890,2267,NULL,"Sonic Colors",sonic-colors
95891,2268,NULL,"Monster Hunter Tri",monster-hunter-tri
95892,2272,NULL,"No More Heroes",no-more-heroes
95893,2273,NULL,"No More Heroes 2: Desperate Struggle",no-more-heroes-2-desperate-struggle
95894,2275,NULL,"Tatsunoko VS. Capcom: Ultimate All Stars",tatsunoko-vs-capcom-ultimate-all-stars
95895,2325,NULL,"Pokémon Battle Revolution",pokemon-battle-revolution
95896,2336,NULL,"Mario Party 9",mario-party-9
95897,2364,NULL,"Xenoblade Chronicles",xenoblade-chronicles
95898,2635,NULL,"Excite Truck",excite-truck
95899,2637,NULL,"de Blob",de-blob
95900,2664,NULL,"Just Dance 2",just-dance-2
95901,2665,NULL,"Nerf N-Strike",nerf-n-strike
95902,2666,NULL,"Nerf N-Strike Elite",nerf-n-strike-elite
95903,2688,NULL,"Animal Crossing: City Folk",animal-crossing-city-folk
95904,2704,NULL,"Just Dance",just-dance
95905,2706,NULL,"Mario & Sonic at the Olympic Games",mario-and-sonic-at-the-olympic-games
95906,2707,NULL,"Mario & Sonic at the Olympic Winter Games",mario-and-sonic-at-the-olympic-winter-games
95907,2708,NULL,"Mario & Sonic at the London 2012 Olympic Games",mario-sonic-at-the-london-2012-olympic-games
95908,2716,NULL,"Destroy All Humans! Big Willy Unleashed",destroy-all-humans-big-willy-unleashed
95909,2747,NULL,Elebits,elebits
95910,2849,NULL,"All Star Cheer Squad",all-star-cheer-squad
95911,2851,NULL,"All Star Cheer Squad 2",all-star-cheer-squad-2
95912,3061,NULL,"Cooking Mama: Cook Off",cooking-mama-cook-off
95913,3064,NULL,"Cooking Mama: World Kitchen",cooking-mama-world-kitchen
95914,3214,NULL,"Mad World",mad-world
95915,3244,NULL,"Wii Music",wii-music
95916,3296,NULL,"M&M's Kart Racing",m-m-s-kart-racing
95917,3297,NULL,"Just Dance Wii",just-dance-wii
95918,3298,NULL,"Just Dance Wii 2",just-dance-wii-2
95919,3304,NULL,"The Smurfs Dance Party",the-smurfs-dance-party
95920,3305,NULL,"ABBA: You Can Dance",abba-you-can-dance
95921,3386,NULL,"Harvest Moon: Magical Melody",harvest-moon-magical-melody
95922,3388,NULL,"Harvest Moon: Tree of Tranquility",harvest-moon-tree-of-tranquility
95923,3390,NULL,"Harvest Moon: Animal Parade",harvest-moon-animal-parade
95924,3716,NULL,"Kirby's Dream Collection",kirby-s-dream-collection
95925,3725,NULL,"Kirby's Return To Dream Land",kirby-s-return-to-dream-land
95926,3821,NULL,"Bleach: Shattered Blade",bleach-shattered-blade
95927,3822,NULL,"Bleach: Versus Crusade",bleach-versus-crusade
95928,3856,NULL,Chibi-Robo!,chibi-robo
95929,3985,NULL,"Mario Power Tennis",mario-power-tennis
95930,3987,NULL,"Mario Super Sluggers",mario-super-sluggers
95931,3989,NULL,"Mario Sports Mix",mario-sports-mix
95932,4056,NULL,"Carnival Games",carnival-games
95933,4057,NULL,"New Carnival Games",new-carnival-games
95934,4058,NULL,"Carnival Games Mini Golf",carnival-games-mini-golf
95935,4178,NULL,"SSX Blur",ssx-blur
95936,4287,NULL,"The Last Bounty Hunter",the-last-bounty-hunter
95937,4558,NULL,"PokéPark Wii: Pikachu's Adventure",pokepark-wii-pikachu-s-adventure
95938,4559,NULL,"PokéPark 2: Wonders Beyond",pokepark-2-wonders-beyond
95939,4627,NULL,"Dewy's Adventure",dewy-s-adventure
95940,4632,NULL,"101-in-1 Party Megamix",101-in-1-party-megamix
95941,4633,NULL,"101-in-1 Sports Party Megamix",101-in-1-sports-party-megamix
95942,4657,NULL,"Academy of Champions: Soccer",academy-of-champions-soccer
95943,4659,NULL,"Active Life: Explorer",active-life-explorer
95944,4660,NULL,"Active Life: Extreme Challenge",active-life-extreme-challenge
95945,4662,NULL,AFL,afl
95946,4671,NULL,"Alvin and the Chipmunks: The Squeakquel",alvin-and-the-chipmunks-the-squeakquel
95947,4672,NULL,"AMF Bowling Pinbusters!",amf-bowling-pinbusters
95948,4673,NULL,"AMF Bowling World Lanes",amf-bowling-world-lanes
95949,4676,NULL,"Another Code: R – A Journey into Lost Memories",another-code-r-a-journey-into-lost-memories
95950,4678,NULL,"Arc Rise Fantasia",arc-rise-fantasia
95951,4679,NULL,"Arctic Tale",arctic-tale
95952,4686,NULL,"Babysitting Mama",babysitting-mama
95953,4704,NULL,"Balloon Pop",balloon-pop
95954,4707,NULL,"Batman: The Brave and the Bold – The Videogame",batman-the-brave-and-the-bold-the-videogame
95955,4708,NULL,"Battalion Wars 2",battalion-wars-2
95956,4709,NULL,"Battle of the Bands",battle-of-the-bands
95957,4712,NULL,"Big Beach Sports",big-beach-sports
95958,4713,NULL,"Big Brain Academy: Wii Degree",big-brain-academy-wii-degree
95959,4718,NULL,"Birthday Party Bash",birthday-party-bash
95960,4719,NULL,"Bit.Trip Complete",bit-trip-complete
95961,4720,NULL,"Blast Works: Build, Trade, Destroy",blast-works-build-trade-destroy
95962,4724,NULL,"Bomberman Land Wii",bomberman-land-wii
95963,4726,NULL,"Boogie Superstar",boogie-superstar
95964,4727,NULL,"Bratz Kidz",bratz-kidz
95965,4732,NULL,"Brunswick Zone Cosmic Bowling",brunswick-zone-cosmic-bowling
95966,4733,NULL,"Build 'n Race",build-n-race
95967,4734,NULL,"Bust-A-Move Bash!",bust-a-move-bash
95968,4742,NULL,Calling,calling
95969,4743,NULL,"Calvin Tucker's Redneck Jamboree",calvin-tucker-s-redneck-jamboree
95970,4746,NULL,"Captain Rainbow",captain-rainbow
95971,4750,NULL,"Case Closed: The Mirapolis Investigation",case-closed-the-mirapolis-investigation
95972,4753,NULL,"Celebrity Sports Showdown",celebrity-sports-showdown
95973,4764,NULL,"Crysler Classic Racing",crysler-classic-racing
95974,4769,NULL,"The Conduit",the-conduit
95975,4770,NULL,"Conduit 2",conduit-2
95976,4772,NULL,"Cosmic Family",cosmic-family
95977,4774,NULL,"Jewel Master: Cradle of Rome",jewel-master-cradle-of-rome
95978,4776,NULL,"Crayon Shin-chan: Strongest Family in Kasukabe Wii King",crayon-shin-chan-strongest-family-in-kasukabe
95979,4779,NULL,Cruis'n,cruis-n
95980,4789,NULL,"Dance Dance Revolution Winx Club",dance-dance-revolution-winx-club
95981,4791,NULL,"Dancing with the Stars: We Dance!",dancing-with-the-stars-we-dance
